	Chromosome	gene_id	Length	open_S2	Stage	gene_name
95	12	ENSMUSG00000020572	320.0	0.16	NC	Nampt
96	12	ENSMUSG00000037787	540.0	0.27	NC	Apopt1
97	12	ENSMUSG00000090258	916.0	0.458	NC	Churc1
98	12	ENSMUSG00000011158	1230.0	0.615	NC	Brf1
99	12	ENSMUSG00000084883	535.0	0.2675	NC	Ccdc85c
100	12	ENSMUSG00000072825	528.0	0.264	NC	Cep170b
101	12	ENSMUSG00000021072	480.0	0.24	NC	Tmx1
102	12	ENSMUSG00000044408	735.0	0.3675	NC	Sptssa
103	12	ENSMUSG00000021177	1015.0	0.5075	NC	Tdp1
104	12	ENSMUSG00000071379	920.0	0.46	NC	Hpcal1
105	12	ENSMUSG00000034290	270.0	0.135	NC	Nek9
106	12	ENSMUSG00000034168	693.0	0.3465	NC	Irf2bpl
107	12	ENSMUSG00000062054	525.0	0.2625	NC	Iah1
108	12	ENSMUSG00000079108	0.0	0.0	NC	Srp54c
109	12	ENSMUSG00000021241	1315.0	0.6575	NC	Isca2
110	12	ENSMUSG00000041846	1179.0	0.5895	NC	Ppp4r3a
111	12	ENSMUSG00000041415	775.0	0.3875	NC	Dicer1
112	12	ENSMUSG00000007867	480.0	0.24	NC	Ift43
113	12	ENSMUSG00000061458	650.0	0.325	NC	Nol10
114	12	ENSMUSG00000020952	455.0	0.2275	NC	Scfd1
115	12	ENSMUSG00000001627	110.0	0.055	NC	Ifrd1
116	12	ENSMUSG00000002679	480.0	0.24	NC	Med6
117	12	ENSMUSG00000041781	1430.0	0.715	NC	Cpsf2
118	12	ENSMUSG00000044147	1038.0	0.519	NC	Arf6
119	12	ENSMUSG00000021222	480.0	0.24	NC	Dcaf4
120	12	ENSMUSG00000020964	780.0	0.39	NC	Sel1l
121	12	ENSMUSG00000020954	885.0	0.4425	NC	Strn3
122	12	ENSMUSG00000066629	0.0	0.0	NC	Rpl36-ps3
123	12	ENSMUSG00000079104	410.0	0.205	NC	Prps1l3
124	12	ENSMUSG00000021256	823.0	0.4115	NC	Vash1
125	12	ENSMUSG00000036613	565.0	0.2825	NC	Eipr1
126	12	ENSMUSG00000021047	708.0	0.354	NC	Nova1
127	12	ENSMUSG00000021000	95.0	0.0475	NC	Mia2
128	12	ENSMUSG00000020668	860.0	0.43	NC	Kif3c
129	12	ENSMUSG00000020592	1346.0	0.673	NC	Sdc1
130	12	ENSMUSG00000033530	430.0	0.215	NC	Ttc7b
131	12	ENSMUSG00000021079	900.0	0.45	NC	Timm9
132	12	ENSMUSG00000021124	805.0	0.4025	NC	Vti1b
133	12	ENSMUSG00000021115	900.0	0.45	NC	Vrk1
134	12	ENSMUSG00000063450	720.0	0.36	NC	Syne2
135	12	ENSMUSG00000021133	548.0	0.274	NC	Susd6
136	12	ENSMUSG00000021287	1410.0	0.705	NC	Xrcc3
137	12	ENSMUSG00000021040	945.0	0.4725	NC	Slirp
138	12	ENSMUSG00000071454	755.0	0.3775	NC	Dtnb
139	12	ENSMUSG00000020982	340.0	0.17	NC	Nemf
140	12	ENSMUSG00000021067	520.0	0.26	NC	Sav1
141	12	ENSMUSG00000021182	1240.0	0.62	NC	Ccdc88c
142	12	ENSMUSG00000021033	1155.0	0.5775	NC	Gstz1
143	12	ENSMUSG00000002804	615.0	0.3075	NC	Nudt14
144	12	ENSMUSG00000094910	1049.0	0.5245	NC	D430019H16Rik
145	12	ENSMUSG00000020993	645.0	0.3225	NC	Trappc6b
146	12	ENSMUSG00000036257	0.0	0.0	NC	Pnpla8
147	12	ENSMUSG00000066643	910.0	0.455	NC	Wdr35
148	12	ENSMUSG00000049792	540.0	0.27	NC	Bag5
149	12	ENSMUSG00000042472	965.0	0.4825	NC	Zfp410
150	12	ENSMUSG00000057469	485.0	0.2425	NC	E2f6
151	12	ENSMUSG00000034574	1145.0	0.5725	NC	Daam1
152	12	ENSMUSG00000042628	520.0	0.26	NC	Zfyve1
153	12	ENSMUSG00000021286	1357.0	0.6785	NC	Zfyve21
154	12	ENSMUSG00000037486	1275.0	0.6375	NC	Asxl2
155	12	ENSMUSG00000021192	610.0	0.305	NC	Golga5
156	12	ENSMUSG00000021076	595.0	0.2975	NC	Actr10
157	12	ENSMUSG00000041702	325.0	0.1625	NC	Btbd7
158	12	ENSMUSG00000021235	810.0	0.405	NC	Coq6
159	12	ENSMUSG00000021175	0.0	0.0	NC	Cdca7l
160	12	ENSMUSG00000037896	1086.0	0.543	NC	Rcor1
161	12	ENSMUSG00000037957	1218.0	0.609	NC	Wdr20
162	12	ENSMUSG00000035133	950.0	0.475	NC	Arhgap5
163	12	ENSMUSG00000034157	1180.0	0.59	NC	Cipc
164	12	ENSMUSG00000020601	860.0	0.43	NC	Trib2
165	12	ENSMUSG00000042700	563.0	0.2815	NC	Sipa1l1
166	12	ENSMUSG00000058070	400.0	0.2	NC	Eml1
167	12	ENSMUSG00000021051	1061.0	0.5305	NC	Ppp2r5e
168	12	ENSMUSG00000055917	1631.0	0.8155	NC	Zfp277
169	12	ENSMUSG00000098134	545.0	0.2725	NC	Rnf113a2
170	12	ENSMUSG00000021027	485.0	0.2425	NC	Ralgapa1
171	12	ENSMUSG00000020598	850.0	0.425	NC	Nrcam
172	12	ENSMUSG00000033373	967.0	0.4835	NC	Fntb
173	12	ENSMUSG00000052593	870.0	0.435	NC	Adam17
174	12	ENSMUSG00000035597	375.0	0.1875	NC	Prpf39
175	12	ENSMUSG00000033713	614.0	0.307	NC	Foxn3
176	12	ENSMUSG00000043998	985.0	0.4925	NC	Mgat2
177	12	ENSMUSG00000020608	1081.0	0.5405	NC	Smc6
178	12	ENSMUSG00000035293	655.0	0.3275	NC	G2e3
179	12	ENSMUSG00000042350	830.0	0.415	NC	Arel1
180	12	ENSMUSG00000020629	645.0	0.3225	NC	Adi1
181	12	ENSMUSG00000073079	665.0	0.3325	NC	Srp54a
182	12	ENSMUSG00000021276	1035.0	0.5175	NC	Cinp
183	12	ENSMUSG00000020630	530.0	0.265	NC	Rnaseh1
184	12	ENSMUSG00000066441	618.0	0.309	NC	Rdh11
185	12	ENSMUSG00000012076	715.0	0.3575	NC	Brms1l
186	12	ENSMUSG00000020605	405.0	0.2025	NC	Hs1bp3
187	12	ENSMUSG00000021908	0.0	0.0	NC	Ncoa4-ps
188	12	ENSMUSG00000037466	1435.0	0.7175	NC	Tedc1
189	12	ENSMUSG00000020580	517.0	0.2585	NC	Rock2
190	12	ENSMUSG00000021036	1061.0	0.5305	NC	Sptlc2
191	12	ENSMUSG00000035933	930.0	0.465	NC	Cog5
192	12	ENSMUSG00000021028	355.0	0.1775	NC	Mbip
193	12	ENSMUSG00000002997	415.0	0.2075	NC	Prkar2b
194	12	ENSMUSG00000034442	1000.0	0.5	NC	Trmt5
195	12	ENSMUSG00000020628	815.0	0.4075	NC	Trappc12
196	12	ENSMUSG00000036188	1577.0	0.7885	NC	Ankmy2
197	12	ENSMUSG00000060121	440.0	0.22	NC	Gemin2
198	12	ENSMUSG00000049106	360.0	0.18	NC	Dcaf5
199	12	ENSMUSG00000091803	515.0	0.2575	NC	Cox16
200	12	ENSMUSG00000008822	640.0	0.32	NC	Acyp1
201	12	ENSMUSG00000041359	165.0	0.0825	NC	Tcl1
202	12	ENSMUSG00000034761	486.0	0.243	NC	Map4k5
203	12	ENSMUSG00000032705	630.0	0.315	NC	Exd2
204	12	ENSMUSG00000021194	652.0	0.326	NC	Chga
205	12	ENSMUSG00000021224	1007.0	0.5035	NC	Numb
206	12	ENSMUSG00000021065	675.0	0.3375	NC	Fut8
207	12	ENSMUSG00000021025	796.0	0.398	NC	Nfkbia
208	12	ENSMUSG00000044573	1175.0	0.5875	NC	Acp1
209	12	ENSMUSG00000021103	385.0	0.1925	NC	Mnat1
210	12	ENSMUSG00000021136	1086.0	0.543	NC	Smoc1
211	12	ENSMUSG00000047534	550.0	0.275	NC	Mis18bp1
212	12	ENSMUSG00000035021	0.0	0.0	NC	Baz1a
213	12	ENSMUSG00000020570	844.0	0.422	NC	Sypl
214	12	ENSMUSG00000042507	1100.0	0.55	NC	Elmsan1
215	12	ENSMUSG00000066392	285.0	0.1425	NC	Nrxn3
216	12	ENSMUSG00000052632	0.0	0.0	NC	Asap2
217	12	ENSMUSG00000021240	565.0	0.2825	NC	Abcd4
218	12	ENSMUSG00000034271	920.0	0.46	NC	Jdp2
219	12	ENSMUSG00000046791	431.0	0.2155	NC	Riox1
220	12	ENSMUSG00000062352	1165.0	0.5825	NC	Itgb1bp1
221	12	ENSMUSG00000072949	640.0	0.32	NC	Acot1
222	12	ENSMUSG00000020561	700.0	0.35	NC	Twistnb
223	12	ENSMUSG00000041341	845.0	0.4225	NC	Atg2b
