Chromosome	Start	End	width	Strand	study
4	5643949	5644660	712	*	ATACseq
4	5693725	5694355	631	*	ATACseq
4	5784222	5784450	229	*	ATACseq
4	5797978	5798903	926	*	ATACseq
4	6093416	6093800	385	*	ATACseq
4	6115920	6116244	325	*	ATACseq
4	6190713	6191377	665	*	ATACseq
4	6225300	6225434	135	*	ATACseq
4	6226673	6226856	184	*	ATACseq
4	6270765	6270941	177	*	ATACseq
4	6365528	6366024	497	*	ATACseq
4	6427541	6428091	551	*	ATACseq
4	6453038	6453176	139	*	ATACseq
4	6453457	6454294	838	*	ATACseq
4	6512895	6513252	358	*	ATACseq
4	6592869	6593271	403	*	ATACseq
4	6688847	6689075	229	*	ATACseq
4	6718934	6719224	291	*	ATACseq
4	6800534	6800706	173	*	ATACseq
4	6968793	6969082	290	*	ATACseq
4	6990779	6991614	836	*	ATACseq
4	7229318	7229420	103	*	ATACseq
4	7733760	7733912	153	*	ATACseq
4	7789671	7789773	103	*	ATACseq
4	8041876	8041989	114	*	ATACseq
4	8100377	8100576	200	*	ATACseq
4	8154432	8154578	147	*	ATACseq
4	8232392	8232643	252	*	ATACseq
4	8238784	8239331	548	*	ATACseq
4	8367720	8367825	106	*	ATACseq
4	8368173	8368317	145	*	ATACseq
4	8418549	8418716	168	*	ATACseq
4	8510368	8510574	207	*	ATACseq
4	8535507	8536275	769	*	ATACseq
4	8573589	8573871	283	*	ATACseq
4	8647139	8647653	515	*	ATACseq
4	8666565	8666910	346	*	ATACseq
4	8688213	8688459	247	*	ATACseq
4	8690028	8691248	1221	*	ATACseq
4	8730413	8730547	135	*	ATACseq
4	8745801	8746104	304	*	ATACseq
4	8865807	8866436	630	*	ATACseq
4	8911328	8911861	534	*	ATACseq
4	8921459	8922332	874	*	ATACseq
4	8953599	8953961	363	*	ATACseq
4	8954187	8954368	182	*	ATACseq
4	9027905	9028205	301	*	ATACseq
4	9094683	9094897	215	*	ATACseq
4	9097186	9097301	116	*	ATACseq
4	9135912	9136075	164	*	ATACseq
4	9184618	9185092	475	*	ATACseq
4	9269264	9269627	364	*	ATACseq
4	9493875	9494198	324	*	ATACseq
4	9643747	9643865	119	*	ATACseq
4	9668679	9669461	783	*	ATACseq
4	9750572	9750745	174	*	ATACseq
4	9770649	9771060	412	*	ATACseq
4	9780278	9780398	121	*	ATACseq
4	9825589	9826166	578	*	ATACseq
4	9831432	9831572	141	*	ATACseq
4	9844027	9844831	805	*	ATACseq
4	9859580	9860364	785	*	ATACseq
4	9874724	9875048	325	*	ATACseq
4	10072655	10072796	142	*	ATACseq
4	10165360	10165709	350	*	ATACseq
4	10399836	10399966	131	*	ATACseq
4	10400329	10400563	235	*	ATACseq
4	10412197	10412329	133	*	ATACseq
4	10694484	10694607	124	*	ATACseq
4	10750572	10750921	350	*	ATACseq
4	10859985	10860463	479	*	ATACseq
4	10873973	10874988	1016	*	ATACseq
4	10905435	10905757	323	*	ATACseq
4	10905957	10906258	302	*	ATACseq
4	10912826	10913053	228	*	ATACseq
4	10932223	10932886	664	*	ATACseq
4	10953140	10953334	195	*	ATACseq
4	10967967	10968071	105	*	ATACseq
4	10987824	10987948	125	*	ATACseq
4	10996584	10996705	122	*	ATACseq
4	11007230	11008117	888	*	ATACseq
4	11014556	11014706	151	*	ATACseq
4	11015276	11015556	281	*	ATACseq
4	11033080	11033228	149	*	ATACseq
4	11043406	11043543	138	*	ATACseq
4	11044943	11045125	183	*	ATACseq
4	11053229	11053417	189	*	ATACseq
4	11075907	11076448	542	*	ATACseq
4	11122785	11123001	217	*	ATACseq
4	11123608	11123791	184	*	ATACseq
4	11156042	11156726	685	*	ATACseq
4	11190836	11191813	978	*	ATACseq
4	11253735	11254350	616	*	ATACseq
4	11321727	11322591	865	*	ATACseq
4	11386616	11387337	722	*	ATACseq
4	11387991	11388371	381	*	ATACseq
4	11455233	11455538	306	*	ATACseq
4	11485601	11486281	681	*	ATACseq
4	11546052	11546321	270	*	ATACseq
4	11558808	11559251	444	*	ATACseq
4	11579186	11579423	238	*	ATACseq
4	11580080	11580182	103	*	ATACseq
4	11665291	11665651	361	*	ATACseq
4	11704264	11704710	447	*	ATACseq
4	11769454	11769597	144	*	ATACseq
4	11914548	11914872	325	*	ATACseq
4	11929454	11929559	106	*	ATACseq
4	11965757	11966918	1162	*	ATACseq
4	12087697	12088000	304	*	ATACseq
4	12089255	12089450	196	*	ATACseq
4	12115747	12115866	120	*	ATACseq
4	12124164	12124334	171	*	ATACseq
4	12136203	12136393	191	*	ATACseq
4	12140184	12140449	266	*	ATACseq
4	12171288	12172108	821	*	ATACseq
4	12240822	12241064	243	*	ATACseq
4	12325960	12326322	363	*	ATACseq
4	12770501	12770767	267	*	ATACseq
4	12906742	12907305	564	*	ATACseq
4	13096252	13096544	293	*	ATACseq
4	13219015	13219147	133	*	ATACseq
4	13300171	13300692	522	*	ATACseq
4	13326745	13326872	128	*	ATACseq
4	13565589	13566408	820	*	ATACseq
4	13742826	13743726	901	*	ATACseq
4	13750454	13751686	1233	*	ATACseq
4	13773734	13774008	275	*	ATACseq
4	13803854	13804182	329	*	ATACseq
4	13806515	13806646	132	*	ATACseq
4	13889723	13889849	127	*	ATACseq
4	14487218	14487612	395	*	ATACseq
4	14506684	14506988	305	*	ATACseq
4	14543849	14544128	280	*	ATACseq
4	14582463	14582602	140	*	ATACseq
4	14758933	14759084	152	*	ATACseq
4	14826181	14826723	543	*	ATACseq
4	14863911	14864894	984	*	ATACseq
4	14929962	14930923	962	*	ATACseq
4	15047957	15048199	243	*	ATACseq
4	15048781	15048977	197	*	ATACseq
4	15054628	15054794	167	*	ATACseq
4	15148587	15149267	681	*	ATACseq
4	15179529	15179841	313	*	ATACseq
4	15243583	15243945	363	*	ATACseq
4	15249290	15249394	105	*	ATACseq
4	15265378	15266459	1082	*	ATACseq
4	15563091	15563254	164	*	ATACseq
4	15661595	15661730	136	*	ATACseq
4	15881086	15881617	532	*	ATACseq
4	15944802	15945505	704	*	ATACseq
4	15957856	15958560	705	*	ATACseq
4	16013600	16014345	746	*	ATACseq
4	16087443	16087685	243	*	ATACseq
4	16088402	16088511	110	*	ATACseq
4	16163108	16164300	1193	*	ATACseq
4	16224460	16224927	468	*	ATACseq
4	16466972	16467535	564	*	ATACseq
4	16467616	16467756	141	*	ATACseq
4	16631561	16631785	225	*	ATACseq
4	16714959	16715077	119	*	ATACseq
4	16744878	16744994	117	*	ATACseq
4	16810684	16810910	227	*	ATACseq
4	16867081	16867182	102	*	ATACseq
4	16954578	16954892	315	*	ATACseq
4	16955111	16955391	281	*	ATACseq
4	17026670	17027117	448	*	ATACseq
4	17092054	17092429	376	*	ATACseq
4	17171897	17172144	248	*	ATACseq
4	17203785	17203891	107	*	ATACseq
4	17208549	17208763	215	*	ATACseq
4	17281800	17281995	196	*	ATACseq
4	17570907	17571167	261	*	ATACseq
4	17852043	17852168	126	*	ATACseq
4	17852784	17853531	748	*	ATACseq
4	18362029	18362166	138	*	ATACseq
4	18395303	18396236	934	*	ATACseq
4	18431612	18431727	116	*	ATACseq
4	18527177	18527375	199	*	ATACseq
4	18544381	18544498	118	*	ATACseq
4	19137652	19138335	684	*	ATACseq
4	19333051	19333156	106	*	ATACseq
4	19335592	19335730	139	*	ATACseq
4	19351185	19351408	224	*	ATACseq
4	19352501	19352793	293	*	ATACseq
4	19386774	19386992	219	*	ATACseq
4	19411805	19411977	173	*	ATACseq
4	19441545	19442149	605	*	ATACseq
4	19569590	19570223	634	*	ATACseq
4	19574952	19575608	657	*	ATACseq
4	19590758	19590952	195	*	ATACseq
4	19708684	19709335	652	*	ATACseq
4	19766606	19767305	700	*	ATACseq
4	20006950	20007143	194	*	ATACseq
4	20008037	20008803	767	*	ATACseq
4	20022330	20022472	143	*	ATACseq
4	20041674	20042413	740	*	ATACseq
4	20090962	20091111	150	*	ATACseq
4	20091234	20091343	110	*	ATACseq
4	20122481	20122591	111	*	ATACseq
4	20360602	20360953	352	*	ATACseq
4	20567915	20568106	192	*	ATACseq
4	20568200	20568330	131	*	ATACseq
4	20570483	20570673	191	*	ATACseq
4	20626798	20626899	102	*	ATACseq
4	20626950	20627272	323	*	ATACseq
4	20627816	20628158	343	*	ATACseq
4	20777643	20778891	1249	*	ATACseq
4	20895190	20895744	555	*	ATACseq
4	20972718	20972895	178	*	ATACseq
4	20973547	20973705	159	*	ATACseq
4	21222573	21222922	350	*	ATACseq
4	21399932	21400247	316	*	ATACseq
4	21455492	21455616	125	*	ATACseq
4	21505293	21505812	520	*	ATACseq
4	21598179	21598288	110	*	ATACseq
4	21678267	21679907	1641	*	ATACseq
4	21685670	21685868	199	*	ATACseq
4	21688504	21689085	582	*	ATACseq
4	21695831	21696219	389	*	ATACseq
4	21712239	21712497	259	*	ATACseq
4	21723041	21723294	254	*	ATACseq
4	21727517	21727979	463	*	ATACseq
4	21755320	21755729	410	*	ATACseq
4	21763949	21764086	138	*	ATACseq
4	21766818	21767225	408	*	ATACseq
4	21776076	21776690	615	*	ATACseq
4	21824588	21824786	199	*	ATACseq
4	21833033	21833307	275	*	ATACseq
4	21847481	21848501	1021	*	ATACseq
4	21856584	21856699	116	*	ATACseq
4	21879575	21880153	579	*	ATACseq
4	21930780	21931737	958	*	ATACseq
4	21957752	21958087	336	*	ATACseq
4	21972760	21972907	148	*	ATACseq
4	22017832	22018094	263	*	ATACseq
4	22047816	22048150	335	*	ATACseq
4	22092691	22092809	119	*	ATACseq
4	22114616	22114781	166	*	ATACseq
4	22131949	22132229	281	*	ATACseq
4	22132464	22132653	190	*	ATACseq
4	22144953	22145251	299	*	ATACseq
4	22235346	22235494	149	*	ATACseq
4	22250785	22250922	138	*	ATACseq
4	22357442	22358231	790	*	ATACseq
4	22367446	22367789	344	*	ATACseq
4	22477194	22477647	454	*	ATACseq
4	22479227	22480291	1065	*	ATACseq
4	22487694	22487988	295	*	ATACseq
4	22488073	22488667	595	*	ATACseq
4	22489654	22489948	295	*	ATACseq
4	22495047	22495224	178	*	ATACseq
4	22498102	22498754	653	*	ATACseq
4	22667691	22668113	423	*	ATACseq
4	22699707	22699856	150	*	ATACseq
4	22746888	22747019	132	*	ATACseq
4	22835893	22836225	333	*	ATACseq
4	23193506	23193744	239	*	ATACseq
4	23519055	23519187	133	*	ATACseq
4	23573007	23573263	257	*	ATACseq
4	23656919	23657515	597	*	ATACseq
4	23710807	23711217	411	*	ATACseq
4	23942515	23942709	195	*	ATACseq
4	23983064	23983617	554	*	ATACseq
4	24188280	24188472	193	*	ATACseq
4	24349374	24349504	131	*	ATACseq
4	24422824	24422945	122	*	ATACseq
4	24436416	24436703	288	*	ATACseq
4	24437425	24437738	314	*	ATACseq
4	24496122	24496926	805	*	ATACseq
4	24544807	24545057	251	*	ATACseq
4	24720961	24721063	103	*	ATACseq
4	24792626	24792853	228	*	ATACseq
4	24836956	24837312	357	*	ATACseq
4	24850518	24851314	797	*	ATACseq
4	24892509	24892621	113	*	ATACseq
4	24897820	24898398	579	*	ATACseq
4	24966055	24966891	837	*	ATACseq
4	25092321	25092968	648	*	ATACseq
4	25108119	25108294	176	*	ATACseq
4	25281406	25281955	550	*	ATACseq
4	25325869	25326073	205	*	ATACseq
4	25483522	25483724	203	*	ATACseq
4	25685152	25685437	286	*	ATACseq
4	25799380	25800320	941	*	ATACseq
4	26016203	26016541	339	*	ATACseq
4	26047729	26047960	232	*	ATACseq
4	26071429	26071569	141	*	ATACseq
4	26083565	26083710	146	*	ATACseq
4	26214294	26214400	107	*	ATACseq
4	26248593	26248820	228	*	ATACseq
4	26272105	26272422	318	*	ATACseq
4	26290828	26291028	201	*	ATACseq
4	26346368	26347021	654	*	ATACseq
4	26353945	26354310	366	*	ATACseq
4	26384573	26384699	127	*	ATACseq
4	26718257	26718829	573	*	ATACseq
4	26944680	26944939	260	*	ATACseq
4	27105340	27105664	325	*	ATACseq
4	27270757	27270967	211	*	ATACseq
4	27385155	27385567	413	*	ATACseq
4	27738561	27738908	348	*	ATACseq
4	27834255	27834401	147	*	ATACseq
4	28264719	28264833	115	*	ATACseq
4	28300242	28300461	220	*	ATACseq
4	28461400	28461732	333	*	ATACseq
4	28691493	28691941	449	*	ATACseq
4	28812782	28814123	1342	*	ATACseq
4	28815043	28815661	619	*	ATACseq
4	28967569	28968131	563	*	ATACseq
4	29091829	29092110	282	*	ATACseq
4	29135608	29136183	576	*	ATACseq
4	29514839	29514954	116	*	ATACseq
4	29582106	29582333	228	*	ATACseq
4	29644992	29645124	133	*	ATACseq
4	29751677	29752003	327	*	ATACseq
4	31012221	31012342	122	*	ATACseq
4	31561850	31562014	165	*	ATACseq
4	31655931	31656033	103	*	ATACseq
4	31661061	31661443	383	*	ATACseq
4	31824006	31824258	253	*	ATACseq
4	31826353	31826653	301	*	ATACseq
4	31850927	31851271	345	*	ATACseq
4	31882289	31882471	183	*	ATACseq
4	31937499	31937988	490	*	ATACseq
4	31963715	31964413	699	*	ATACseq
4	32023844	32024419	576	*	ATACseq
4	32055041	32055375	335	*	ATACseq
4	32074700	32074862	163	*	ATACseq
4	32075081	32075219	139	*	ATACseq
4	32092583	32092753	171	*	ATACseq
4	32130516	32130807	292	*	ATACseq
4	32158604	32158751	148	*	ATACseq
4	32238302	32240219	1918	*	ATACseq
4	32251240	32251399	160	*	ATACseq
4	32426731	32426946	216	*	ATACseq
4	32469798	32469933	136	*	ATACseq
4	32494305	32494417	113	*	ATACseq
4	32537945	32538142	198	*	ATACseq
4	32547349	32547453	105	*	ATACseq
4	32581760	32581942	183	*	ATACseq
4	32601265	32601554	290	*	ATACseq
4	32615110	32615719	610	*	ATACseq
4	32656911	32657072	162	*	ATACseq
4	32657189	32657363	175	*	ATACseq
4	32770509	32770741	233	*	ATACseq
4	32799984	32800755	772	*	ATACseq
4	32833736	32834048	313	*	ATACseq
4	32923414	32923771	358	*	ATACseq
4	32924032	32924135	104	*	ATACseq
4	32929911	32930120	210	*	ATACseq
4	32932201	32932531	331	*	ATACseq
4	32950467	32951215	749	*	ATACseq
4	32956560	32956663	104	*	ATACseq
4	32982752	32983392	641	*	ATACseq
4	33030857	33031799	943	*	ATACseq
4	33147015	33147214	200	*	ATACseq
4	33188898	33189725	828	*	ATACseq
4	33208985	33209241	257	*	ATACseq
4	33209450	33209718	269	*	ATACseq
4	33247541	33248066	526	*	ATACseq
4	33248208	33248789	582	*	ATACseq
4	33265458	33265634	177	*	ATACseq
4	33310157	33310548	392	*	ATACseq
4	33338137	33338478	342	*	ATACseq
4	33377655	33377833	179	*	ATACseq
4	33514825	33514970	146	*	ATACseq
4	33532733	33532905	173	*	ATACseq
4	33555363	33555476	114	*	ATACseq
4	33586597	33586857	261	*	ATACseq
4	33778379	33778535	157	*	ATACseq
4	33799366	33799582	217	*	ATACseq
4	33823999	33824220	222	*	ATACseq
4	33908932	33909050	119	*	ATACseq
4	33923780	33925010	1231	*	ATACseq
4	34049914	34050014	101	*	ATACseq
4	34087391	34087617	227	*	ATACseq
4	34231418	34231535	118	*	ATACseq
4	34410984	34411201	218	*	ATACseq
4	34550484	34551670	1187	*	ATACseq
4	34581716	34581951	236	*	ATACseq
4	34582091	34582773	683	*	ATACseq
4	34614689	34615203	515	*	ATACseq
4	34687037	34687511	475	*	ATACseq
4	34721342	34721520	179	*	ATACseq
4	34729852	34730334	483	*	ATACseq
4	34778132	34778518	387	*	ATACseq
4	34785067	34785190	124	*	ATACseq
4	34864248	34864386	139	*	ATACseq
4	34882407	34883119	713	*	ATACseq
4	34886607	34887025	419	*	ATACseq
4	34911520	34911621	102	*	ATACseq
4	34922334	34922655	322	*	ATACseq
4	34958475	34958588	114	*	ATACseq
4	34958656	34958876	221	*	ATACseq
4	34996526	34996877	352	*	ATACseq
4	35002956	35003111	156	*	ATACseq
4	35063308	35063682	375	*	ATACseq
4	35096555	35096942	388	*	ATACseq
4	35099962	35100154	193	*	ATACseq
4	35113327	35113561	235	*	ATACseq
4	35138029	35138401	373	*	ATACseq
4	35146009	35146281	273	*	ATACseq
4	35155972	35156209	238	*	ATACseq
4	35156272	35156488	217	*	ATACseq
4	35156769	35157577	809	*	ATACseq
4	35225239	35226328	1090	*	ATACseq
4	35373106	35373322	217	*	ATACseq
4	35391859	35391983	125	*	ATACseq
4	35418119	35418285	167	*	ATACseq
4	35572042	35572165	124	*	ATACseq
4	35578246	35578411	166	*	ATACseq
4	35708008	35708514	507	*	ATACseq
4	35708898	35709060	163	*	ATACseq
4	36270875	36271073	199	*	ATACseq
4	36289363	36289560	198	*	ATACseq
4	36550275	36550907	633	*	ATACseq
4	36950270	36950962	693	*	ATACseq
4	36951283	36951966	684	*	ATACseq
4	37408011	37408155	145	*	ATACseq
4	37560303	37560412	110	*	ATACseq
4	37757442	37758142	701	*	ATACseq
4	38050175	38050404	230	*	ATACseq
4	38099708	38099931	224	*	ATACseq
4	38370891	38371379	489	*	ATACseq
4	38424676	38424897	222	*	ATACseq
4	38435210	38435999	790	*	ATACseq
4	38519220	38519429	210	*	ATACseq
4	39690337	39690480	144	*	ATACseq
4	39695200	39695661	462	*	ATACseq
4	39718748	39719192	445	*	ATACseq
4	40014809	40014979	171	*	ATACseq
4	40016665	40016929	265	*	ATACseq
4	40108520	40108626	107	*	ATACseq
4	40134652	40134854	203	*	ATACseq
4	40142689	40143822	1134	*	ATACseq
4	40218543	40218643	101	*	ATACseq
4	40220692	40220942	251	*	ATACseq
4	40221087	40221481	395	*	ATACseq
4	40227141	40227290	150	*	ATACseq
4	40227561	40227864	304	*	ATACseq
4	40238704	40239130	427	*	ATACseq
4	40268129	40268859	731	*	ATACseq
4	40269569	40269956	388	*	ATACseq
4	40279011	40279744	734	*	ATACseq
4	40285362	40285696	335	*	ATACseq
4	40301153	40301352	200	*	ATACseq
4	40472842	40473490	649	*	ATACseq
4	40509596	40509884	289	*	ATACseq
4	40580399	40580515	117	*	ATACseq
4	40676377	40676654	278	*	ATACseq
4	40680590	40680723	134	*	ATACseq
4	40702946	40703498	553	*	ATACseq
4	40722043	40723197	1155	*	ATACseq
4	40757317	40758042	726	*	ATACseq
4	40773247	40773385	139	*	ATACseq
4	40785924	40786192	269	*	ATACseq
4	40853563	40854557	995	*	ATACseq
4	40875854	40876082	229	*	ATACseq
4	40947753	40948614	862	*	ATACseq
4	40970658	40971598	941	*	ATACseq
4	40971889	40971996	108	*	ATACseq
4	41026550	41026651	102	*	ATACseq
4	41055090	41055195	106	*	ATACseq
4	41064280	41064530	251	*	ATACseq
4	41097969	41098350	382	*	ATACseq
4	41124039	41124593	555	*	ATACseq
4	41135120	41135758	639	*	ATACseq
4	41136007	41136436	430	*	ATACseq
4	41165387	41165506	120	*	ATACseq
4	41274855	41275695	841	*	ATACseq
4	41314759	41315106	348	*	ATACseq
4	41348745	41349485	741	*	ATACseq
4	41464708	41465368	661	*	ATACseq
4	41497681	41497972	292	*	ATACseq
4	41499114	41499407	294	*	ATACseq
4	41502982	41503099	118	*	ATACseq
4	41503161	41503299	139	*	ATACseq
4	41506992	41507160	169	*	ATACseq
4	41569021	41569797	777	*	ATACseq
4	41614272	41614411	140	*	ATACseq
4	41631415	41631558	144	*	ATACseq
4	41639744	41640472	729	*	ATACseq
4	41658738	41659047	310	*	ATACseq
4	41696383	41696660	278	*	ATACseq
4	41713482	41713904	423	*	ATACseq
4	41723082	41723307	226	*	ATACseq
4	41740492	41740647	156	*	ATACseq
4	41741094	41741517	424	*	ATACseq
4	41755215	41755774	560	*	ATACseq
4	41760349	41760619	271	*	ATACseq
4	41773628	41773912	285	*	ATACseq
4	41774098	41774218	121	*	ATACseq
4	42917032	42917509	478	*	ATACseq
4	42933893	42934090	198	*	ATACseq
4	42938998	42939116	119	*	ATACseq
4	42949551	42950282	732	*	ATACseq
4	42999671	43000703	1033	*	ATACseq
4	43010084	43010852	769	*	ATACseq
4	43025477	43025938	462	*	ATACseq
4	43030962	43031781	820	*	ATACseq
4	43040066	43040580	515	*	ATACseq
4	43045728	43046252	525	*	ATACseq
4	43052638	43052844	207	*	ATACseq
4	43058796	43059480	685	*	ATACseq
4	43267077	43267303	227	*	ATACseq
4	43381842	43382243	402	*	ATACseq
4	43398858	43399055	198	*	ATACseq
4	43406179	43406634	456	*	ATACseq
4	43421727	43421914	188	*	ATACseq
4	43442113	43442494	382	*	ATACseq
4	43442912	43443050	139	*	ATACseq
4	43453753	43453912	160	*	ATACseq
4	43478267	43478425	159	*	ATACseq
4	43492838	43493584	747	*	ATACseq
4	43499257	43499471	215	*	ATACseq
4	43499565	43499752	188	*	ATACseq
4	43520030	43520174	145	*	ATACseq
4	43561933	43562904	972	*	ATACseq
4	43578456	43578986	531	*	ATACseq
4	43631370	43631838	469	*	ATACseq
4	43656265	43656837	573	*	ATACseq
4	43669150	43669703	554	*	ATACseq
4	43763413	43763514	102	*	ATACseq
4	43812241	43812437	197	*	ATACseq
4	43861122	43861311	190	*	ATACseq
4	43875402	43875793	392	*	ATACseq
4	43875859	43876054	196	*	ATACseq
4	43957310	43958108	799	*	ATACseq
4	43964137	43964312	176	*	ATACseq
4	43971945	43972465	521	*	ATACseq
4	43982391	43982606	216	*	ATACseq
4	43992229	43992466	238	*	ATACseq
4	44012465	44012593	129	*	ATACseq
4	44012645	44013172	528	*	ATACseq
4	44065797	44065912	116	*	ATACseq
4	44072396	44072824	429	*	ATACseq
4	44167442	44168074	633	*	ATACseq
4	44168334	44168549	216	*	ATACseq
4	44233149	44233594	446	*	ATACseq
4	44233727	44234436	710	*	ATACseq
4	44300991	44301147	157	*	ATACseq
4	44425350	44425676	327	*	ATACseq
4	44473525	44473625	101	*	ATACseq
4	44532875	44533071	197	*	ATACseq
4	44549163	44549292	130	*	ATACseq
4	44555590	44555775	186	*	ATACseq
4	44558067	44558433	367	*	ATACseq
4	44624141	44624256	116	*	ATACseq
4	44664180	44664665	486	*	ATACseq
4	44704217	44704581	365	*	ATACseq
4	44714157	44714328	172	*	ATACseq
4	44756510	44757007	498	*	ATACseq
4	44959250	44959500	251	*	ATACseq
4	44973541	44974048	508	*	ATACseq
4	44981132	44981257	126	*	ATACseq
4	44981312	44981638	327	*	ATACseq
4	44994860	44995069	210	*	ATACseq
4	45012090	45012646	557	*	ATACseq
4	45018319	45018863	545	*	ATACseq
4	45029583	45029923	341	*	ATACseq
4	45071657	45071907	251	*	ATACseq
4	45084154	45084823	670	*	ATACseq
4	45108094	45108258	165	*	ATACseq
4	45184649	45185084	436	*	ATACseq
4	45185195	45185334	140	*	ATACseq
4	45308202	45308325	124	*	ATACseq
4	45320262	45320741	480	*	ATACseq
4	45341958	45342229	272	*	ATACseq
4	45342530	45342716	187	*	ATACseq
4	45398982	45399352	371	*	ATACseq
4	45399840	45400022	183	*	ATACseq
4	45408538	45409072	535	*	ATACseq
4	45489866	45490284	419	*	ATACseq
4	45499112	45499407	296	*	ATACseq
4	45506995	45507206	212	*	ATACseq
4	45513981	45514229	249	*	ATACseq
4	45529996	45531330	1335	*	ATACseq
4	45578660	45578944	285	*	ATACseq
4	45591364	45592145	782	*	ATACseq
4	45763452	45763776	325	*	ATACseq
4	45770722	45770906	185	*	ATACseq
4	45771222	45771384	163	*	ATACseq
4	45798962	45799288	327	*	ATACseq
4	45810229	45810357	129	*	ATACseq
4	45826432	45826930	499	*	ATACseq
4	45851693	45851907	215	*	ATACseq
4	45869173	45869305	133	*	ATACseq
4	45890212	45890345	134	*	ATACseq
4	45920714	45920856	143	*	ATACseq
4	45921446	45921547	102	*	ATACseq
4	45941672	45941973	302	*	ATACseq
4	45972132	45972759	628	*	ATACseq
4	45972856	45972957	102	*	ATACseq
